Gene_ID,S191Fg02,S191Fg04,S191Fg06,S191Fg07,S191Fg08,S191Fg10,S191Fg20,S191Fg23,S191Fg25,S191Fg27,S191Fg29,S191Fg42,S201Fg02,S201Fg04,S201Fg06,S201Fg07,S201Fg08,S201Fg10,S201Fg20,S201Fg23,S201Fg25,S201Fg27,S201Fg29,S201Fg42
FAGR_UCONN_04711,-0.019897817,1.566388816,-0.032789949,0.79985497,2.08060662,-1.857971539,1.842974289,1.264298402,2.093584303,0.491134643,-1.119819878,-0.166558806,-0.442132083,-1.857971539,-1.307690605,-1.045752496,-1.857971539,-1.347267881,-1.857971539,-0.963440649,-0.655894535,-1.393005921,-1.361533175,-1.857971539
FAGR_UCONN_04727,-1.857971539,-1.857971539,-1.857971539,-1.123444452,-0.483590019,-1.857971539,-1.030568862,-1.275644369,-0.566859729,-0.84092533,-0.856489108,-1.402089266,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_04735,-0.019897817,-1.857971539,-1.857971539,-0.639063963,-1.857971539,-1.857971539,-0.745784036,-0.05626966,-0.566859729,-1.857971539,-0.856489108,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_04749,3.057883844,3.953747145,4.264596282,4.794196492,3.927246628,4.044586949,3.290340636,3.004744208,3.79174838,3.78994786,3.854593482,3.710445809,5.125344104,5.750844988,6.182973016,6.217379602,4.571538191,5.66610048,4.976757252,4.115832165,5.685582131,5.928653684,5.335772584,5.374692848
FAGR_UCONN_04759,-1.857971539,-0.466953672,-0.032789949,0.252812577,1.305983955,-1.857971539,-1.030568862,-1.054005784,-1.857971539,-0.250325226,-1.857971539,-1.056198087,-1.857971539,-1.857971539,-1.307690605,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.34245824,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_04760,7.097156763,7.185180308,6.935052286,5.906341059,7.415628661,5.185818631,7.862516862,7.395040464,7.153789641,6.979977897,3.466845886,5.577162696,4.054182591,2.765530667,2.969739716,3.528120272,5.202977895,3.252844747,4.335751619,4.510194473,3.734754754,3.903309059,3.605594923,2.969001827
FAGR_UCONN_04768,4.854505592,5.82468743,5.705950676,5.454882102,5.407751086,4.782038269,5.197855052,4.029059225,4.310171454,5.198031928,4.615278348,4.369936043,5.477949172,6.175765642,7.272771062,5.939571199,5.208648839,6.427029666,5.161844112,5.022526928,6.119516592,5.594642691,5.150299703,5.944793173
FAGR_UCONN_04774,4.830691307,4.898171223,4.993255577,4.775024993,4.849620667,4.821996904,5.197855052,5.007619833,4.3389165,4.982977617,4.812665614,4.756637816,5.428705377,5.469679353,5.339858855,5.673909921,5.54083945,5.548222723,5.671275984,5.486262203,5.841166024,5.58521594,6.031792581,5.625778353
FAGR_UCONN_04807,-0.963878562,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-0.745784036,-0.54079051,-1.857971539,-0.84092533,-1.857971539,-1.402089266,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_04811,5.988796159,5.182287918,4.713555025,4.755595295,5.199295653,5.596200988,4.770987338,5.010692523,4.500306575,5.375366265,4.704656161,5.1346979,5.989840911,5.750844988,6.240324018,6.134161626,5.669775013,5.98178671,6.206500976,5.989739915,5.760704357,6.168464954,5.660583949,5.773723954
FAGR_UCONN_04823,1.640444447,1.453022997,2.16538109,2.433915993,2.08060662,1.666040695,1.61039565,1.420324564,1.417481721,2.875072563,2.203707861,1.505274394,3.529861778,4.59179808,4.446070301,5.447901571,2.603784213,4.276114315,2.799979425,3.138606621,4.575206021,5.044689989,4.052392311,4.809837006
FAGR_UCONN_04851,5.113272658,4.148389861,3.973838668,4.285757718,4.611120108,3.592071707,5.663857571,5.035041253,5.478627818,4.819442985,1.845203786,3.216819848,2.180322583,1.191110608,0.638671867,2.152647506,1.964469903,2.589111788,1.826098354,2.144964323,2.58903267,1.636147103,0.709748771,0.957695401
FAGR_UCONN_04872,4.400223574,3.799966048,2.866414651,3.53979112,3.179909164,4.841568714,3.175627698,3.741601207,3.358450084,3.982678431,3.354365156,3.776691358,5.592452686,5.205990235,5.380354624,5.395261302,4.969082293,5.608365191,5.683844698,5.711741068,5.062066535,5.785082087,5.41453441,4.966698394
FAGR_UCONN_04876,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-0.225369233,-1.857971539,-1.275644369,-1.857971539,0.491134643,0.259785711,-1.056198087,0.728060139,1.411250411,1.798441378,2.562212691,-0.491909425,4.276114315,1.699775685,0.952067833,3.245727608,2.25907778,2.868044709,3.360913427
FAGR_UCONN_04882,7.497670555,8.417072367,8.965382515,9.224052949,8.618526899,8.855821908,8.212437399,7.010641829,8.184421987,8.134440866,7.873475751,8.27936479,8.877596858,10.09466076,10.20985925,10.87495756,8.39470037,10.29959866,8.863540127,8.17207543,9.233365575,10.52593716,8.922830943,10.83633685
FAGR_UCONN_04885,0.951255158,1.671491787,0.747767443,2.166046248,0.672524338,1.908020106,1.06482506,1.135100425,1.951905028,0.97848331,1.260127405,0.132246671,0.624208376,0.355663774,-0.125982822,1.174331522,0.001772935,0.533644781,0.027188062,0.144377628,-0.655894535,0.515851775,0.494579508,0.351253454
FAGR_UCONN_04894,1.117939037,1.769455016,-1.857971539,0.639503845,1.023745888,0.068391273,1.450419919,0.223438383,1.183942278,0.755290433,-1.119819878,-0.34291172,-0.982919135,-1.31714749,-0.599083337,-0.764502457,-0.224053553,-0.97084415,0.396475269,0.144377628,-1.857971539,-0.321211248,-0.699518405,-1.369768715
FAGR_UCONN_04964,3.925532005,3.911456535,4.097257222,4.299240146,4.531139317,3.034896039,2.954889826,3.304253587,2.340993126,3.532656559,2.769362648,4.311546228,4.746924537,4.584272218,5.053040494,4.865772112,4.988990863,3.932992053,4.236865108,5.148352164,5.17622941,5.382460732,4.245733385,5.424055194
FAGR_UCONN_04972,-0.019897817,0.480193629,-0.032789949,-0.639063963,-0.483590019,-1.857971539,1.450419919,-1.054005784,-0.566859729,1.342119973,-1.857971539,-0.009433924,-1.355093751,-1.857971539,-1.857971539,-1.857971539,-1.248323652,-1.347267881,-0.470408975,-1.857971539,-0.406812954,-1.857971539,-0.699518405,-1.857971539
FAGR_UCONN_04990,-0.963878562,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.537624065,-0.566859729,-1.857971539,-1.857971539,-1.857971539,-0.049700131,0.93122397,-1.857971539,-0.529238257,0.001772935,-0.425557404,-1.236177454,-1.857971539,-1.857971539,0.286910219,-1.857971539,0.782430445
FAGR_UCONN_05007,0.545897565,2.894893926,2.558066158,1.505750097,2.352903691,1.831782553,0.909399077,0.383706584,0.103404145,0.491134643,0.466327714,-0.543863563,3.058152256,2.625892758,2.170972133,3.124536662,2.99362748,2.05051309,2.243311028,2.291824633,2.469502416,3.48364366,1.877745191,2.169046646
FAGR_UCONN_05033,4.610627966,5.45678896,5.725214339,6.048839164,5.0918866,4.980460547,5.322482048,4.944750372,5.027363955,5.345614173,5.779182919,5.240201822,6.362878979,6.688686287,9.431755955,7.67100667,5.955987597,8.049030335,6.589346355,6.147560843,6.222472048,7.478184015,6.283357448,7.543594777
FAGR_UCONN_05041,2.392024637,2.758399649,1.91998258,2.332655273,1.305983955,2.555279991,2.116123496,2.200671261,0.905155916,2.3439846,1.807723087,1.699931009,3.346216622,3.828057169,4.025804509,4.136167896,2.912558224,3.305087724,3.027394967,2.930148495,2.469502416,3.115766309,3.324819382,3.706104472
FAGR_UCONN_05045,4.054497185,3.822964082,4.036867308,3.789488209,2.953173026,4.527946754,3.918840563,4.035107711,3.832747269,3.219300479,2.647361534,3.664529464,5.444037118,5.061702917,4.996268445,5.370022696,4.814033029,5.300535214,5.062674637,5.138680265,5.195193397,5.323208651,4.915916792,4.44805567
FAGR_UCONN_05094,2.255594049,2.105847364,1.251480661,1.595912044,1.541938444,1.26348034,2.893992464,1.967555242,2.450415151,1.873782438,0.144251536,1.280195553,-0.232613713,-0.616491473,0.229693525,-0.327014155,0.196988208,0.847273017,0.550821988,0.144377628,-0.655894535,-0.523896544,-0.699518405,-0.715173011
FAGR_UCONN_05099,6.41433333,6.882663978,7.212637531,6.391759881,6.72404315,6.153187666,6.78398621,6.885670471,6.650768466,6.461216666,6.945885063,7.300483604,7.519977511,7.362013586,7.316326417,7.292564237,7.986260715,7.194818391,7.690536665,7.715011327,6.945219293,7.495061489,7.775228891,7.433867422
FAGR_UCONN_05104,-0.41601951,-1.000931485,-0.032789949,-1.123444452,0.672524338,-1.857971539,-1.385750066,-0.692441433,0.905155916,1.342119973,0.259785711,-0.34291172,-1.857971539,-0.924696164,-0.599083337,-1.857971539,-1.857971539,-1.347267881,-1.857971539,-1.34245824,-1.857971539,-1.041929836,-0.699518405,-1.369768715
FAGR_UCONN_05117,4.264603641,4.270529152,4.155220506,4.735900349,4.121828158,4.643955318,4.045574738,3.954427511,4.124523028,3.698755365,4.253473354,4.094965413,4.709351883,4.700214424,4.791289759,5.740133784,4.236127338,5.137218858,4.314355147,4.003086898,5.449324886,5.261418449,4.400805232,5.378550496
FAGR_UCONN_05122,4.494177228,3.867888699,3.232276784,4.463927425,4.356505004,4.860878559,4.804464328,4.748898869,4.525533126,4.423408496,4.678938427,4.926750702,3.839094908,3.03211538,3.513596441,3.944311845,3.605478062,3.829779153,3.847586746,3.613858684,4.027071416,3.637499695,3.645328436,3.812595725
FAGR_UCONN_05129,5.616455334,4.773853165,4.366261062,5.295838559,5.054229908,5.282069471,5.129056753,5.675247242,5.314650058,4.889848268,5.793634224,6.180909362,4.48314555,3.926573959,4.014413563,4.092748087,4.363599041,4.129292577,4.795600171,4.795154645,3.747658345,4.3065917,4.575507438,4.309438037
FAGR_UCONN_05135,-1.857971539,0.480193629,-0.032789949,1.40957559,0.672524338,0.312337041,1.842974289,-1.857971539,-0.566859729,-1.857971539,-1.119819878,-0.543863563,-0.982919135,-1.857971539,-1.307690605,-1.045752496,-1.248323652,-1.347267881,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_05157,4.074913532,3.932756796,3.336163786,4.912961496,3.702268221,2.555279991,4.179185156,4.367833202,4.189096911,3.129037132,4.274232527,4.042078301,2.796702662,2.86825925,2.872146414,3.711534003,2.117000873,1.389181052,3.200659026,3.337719379,3.785690779,2.464982159,3.308412771,3.280728156
FAGR_UCONN_05182,6.020719625,6.172326791,6.364057167,6.016554307,5.864623602,6.353921589,6.025020254,6.159278035,5.811644905,6.423739135,5.854635907,5.803227765,6.537412938,6.640514598,6.684909543,6.827958728,6.472008246,6.740147549,6.478289392,6.635858784,6.647695414,6.762078018,6.470105121,6.490650513
FAGR_UCONN_05190,1.402718258,2.607629121,2.720462722,2.279228601,1.541938444,1.575435367,1.707970376,1.942030099,1.794781771,1.980882016,1.952135257,1.397119926,1.85287161,2.86825925,3.666968783,3.553965103,2.420462017,3.083705023,2.799979425,2.952403039,2.751589514,2.909663539,2.727032232,3.480604444
FAGR_UCONN_05194,6.288862496,6.569079863,6.314042432,6.432095367,6.83368464,5.494782771,6.673579328,6.992106096,7.074818558,6.385262009,6.728693702,7.024195401,5.270006675,5.023257881,5.665293258,4.802496466,5.5763645,5.265806866,4.740515575,5.128943088,5.051698818,4.60285523,4.561730294,4.44805567
FAGR_UCONN_05227,5.199477993,5.636294723,5.200159146,5.374369695,5.703682682,4.926497555,5.702845026,5.651820713,5.71627162,5.848182943,5.472900211,5.819032768,5.933925599,6.450769093,5.936707576,6.099482174,5.96606698,6.331607328,6.376149776,6.037364199,6.081800636,6.595222606,6.511902396,6.697818087
FAGR_UCONN_05241,-0.963878562,-0.466953672,-1.857971539,-0.639063963,-1.857971539,-0.594649439,0.033722703,-0.54079051,-0.566859729,-1.857971539,-0.633885035,-1.056198087,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.347267881,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.361533175,-1.857971539
FAGR_UCONN_05244,3.626827091,3.679132598,2.998948274,3.808469724,3.248205744,3.957575874,3.336842038,4.173147763,3.661260159,3.262399078,3.525742536,3.743948782,2.066058965,1.873177766,1.04914824,2.456562173,2.79685294,2.20514845,1.764319183,2.326317181,2.195876515,1.730383231,1.78592427,2.095952194
FAGR_UCONN_05267,5.35782228,3.461909225,4.928248299,4.377591272,7.498579951,5.040967715,3.535988755,3.14558149,5.193966932,3.34491601,4.582362955,6.178869325,6.622414365,5.918827024,12.18679678,5.362729819,6.069414086,10.88212902,5.173774377,4.625482258,4.079044908,7.261528106,4.393046064,8.635328694
FAGR_UCONN_05304,6.386017705,5.939624389,5.835688262,5.748209901,5.69146962,6.080923029,6.071594219,6.061918563,5.862026619,5.950555909,6.045846222,5.64966139,6.321971804,6.050279999,6.373341727,6.233462299,6.286050838,6.327403389,6.553268983,6.679871146,6.021983848,6.418949689,6.360980525,6.102383814
FAGR_UCONN_05357,-0.41601951,1.861187123,-1.857971539,-0.27707551,1.922395211,-1.857971539,-1.857971539,1.835158516,-1.857971539,1.342119973,-0.856489108,-1.402089266,-1.857971539,-0.616491473,-1.857971539,-1.045752496,-1.248323652,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.041929836,-1.857971539,-1.857971539
FAGR_UCONN_05393,-0.963878562,-1.857971539,0.747767443,-1.123444452,-0.483590019,-1.857971539,0.176931302,-0.40357519,-0.566859729,1.342119973,-1.857971539,-1.056198087,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.347267881,-1.857971539,-1.34245824,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_05402,-1.857971539,-1.000931485,-1.857971539,-1.857971539,-1.857971539,-0.594649439,0.307199241,-1.275644369,-1.857971539,0.167522835,-1.857971539,-1.056198087,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.347267881,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.369768715
FAGR_UCONN_05409,5.41499372,5.623252295,6.079711489,6.008368928,5.407751086,6.004846897,5.919484783,5.957510289,5.71627162,5.869246938,5.893170881,6.209171056,6.071084074,6.440385446,5.810670109,6.324490336,6.587503318,6.188289531,6.751367589,6.986605043,6.309893234,6.726789759,6.885403175,6.749376379
FAGR_UCONN_05415,-0.019897817,1.769455016,2.998948274,2.854974965,2.471927697,2.178115459,0.735184011,0.383706584,0.559272641,2.422085183,0.466327714,0.685790993,2.976156397,3.500378497,4.19679634,3.722970788,2.017125872,3.666310408,3.223795942,2.659596152,2.405805978,3.708682413,3.522686162,3.376429219
FAGR_UCONN_05435,3.832669759,3.932756796,3.523874439,3.789488209,3.702268221,3.703226123,3.535988755,3.483031027,3.466604168,3.90321009,4.106876268,3.808707288,3.884754396,4.714073356,5.312216066,4.901440587,3.798334732,4.779244879,4.016094316,3.892335529,4.833035635,4.244069949,4.129131791,4.35713918
FAGR_UCONN_05448,0.290560591,0.227885798,-0.032789949,-1.123444452,-0.483590019,-1.092233709,0.639494431,-0.861926342,-0.566859729,1.171728439,-1.857971539,-1.402089266,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.248323652,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_05464,2.392024637,3.134347958,2.720462722,2.926222455,2.953173026,0.86491293,3.367030617,2.343990597,3.241526161,3.08169537,0.144251536,1.744751458,0.112610285,-0.616491473,-0.91031163,-0.529238257,1.205948006,-0.030774603,0.81736471,0.144377628,-0.957143192,-0.143525211,0.494579508,-0.473487468
FAGR_UCONN_05477,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-0.982919135,-0.924696164,-1.857971539,-0.327014155,-1.857971539,-1.857971539,-1.236177454,-0.663564227,-1.857971539,-0.523896544,-1.857971539,-0.473487468
FAGR_UCONN_05490,-0.963878562,0.480193629,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.030568862,-0.278284522,0.559272641,1.342119973,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-0.957143192,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_05493,-0.019897817,0.227885798,0.747767443,-1.123444452,1.023745888,-1.857971539,1.205123103,-0.278284522,-0.566859729,1.342119973,-1.119819878,-1.056198087,-1.857971539,-1.857971539,-0.91031163,-1.857971539,-1.248323652,-1.857971539,-1.236177454,-0.203759078,-0.957143192,-1.857971539,-0.699518405,-1.857971539
FAGR_UCONN_05518,2.836618544,2.178975421,3.523874439,3.845699575,2.779436514,2.29629925,3.290340636,2.719401374,2.222585768,3.129037132,3.442597086,3.048268054,1.898103889,2.142795328,2.326445279,2.342559021,1.205948006,2.090753352,2.768856153,2.326317181,2.339166855,2.25907778,2.624733524,2.649544532
FAGR_UCONN_05521,4.692184819,4.663513393,4.41452728,5.424445186,4.892929942,4.478798901,4.890114965,4.81014269,4.448490304,5.559425507,4.81738812,4.63691005,4.475705044,4.498788131,3.48086359,4.297851472,5.059724885,3.235001386,3.962082813,4.211202338,4.058479644,4.373834656,3.794147366,4.014502427
FAGR_UCONN_05526,11.20868985,11.26535239,11.49215734,11.95866165,11.53119383,11.24466131,11.27857034,11.41853529,11.74851167,11.25139709,11.39257293,11.96207227,9.732689023,10.35243809,10.16162294,10.66994337,10.37880112,10.22797052,9.946970449,9.96824183,10.88885766,10.322793,10.29165988,10.50138758
FAGR_UCONN_05529,-0.41601951,1.329983426,-1.857971539,-1.857971539,-1.857971539,-1.092233709,0.307199241,-0.05626966,1.417481721,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.31714749,-1.857971539,-1.857971539,-1.857971539,-1.347267881,-1.857971539,-1.34245824,-1.857971539,-1.393005921,-1.857971539,-1.857971539
FAGR_UCONN_05550,-0.41601951,2.105847364,1.251480661,-1.123444452,-0.483590019,1.478756183,0.989204122,1.344419717,2.222585768,2.080577461,-0.856489108,-0.777406599,-0.982919135,-0.924696164,-1.307690605,-0.764502457,-1.857971539,0.132335144,-1.857971539,-1.34245824,0.435434189,0.286910219,-0.455846325,-1.857971539
FAGR_UCONN_05560,3.016262636,4.367572581,3.90793013,4.695685031,4.157782421,4.503582106,4.653430585,4.041130945,3.872613164,4.618480224,4.399194306,4.219276222,3.500832106,5.171248589,6.565107791,6.65067435,5.423825946,5.296239613,5.069076496,4.849527572,5.651659261,5.890893184,4.797474042,5.944793173
FAGR_UCONN_05563,-0.963878562,-1.000931485,0.747767443,-1.123444452,-0.483590019,-1.857971539,0.824919652,0.305796853,0.559272641,-0.250325226,-1.857971539,-0.777406599,3.6270985,3.07570547,2.12933717,4.020438166,4.656979484,3.198638633,3.755327133,4.334941544,3.030311185,3.48364366,2.775584036,2.429207883
FAGR_UCONN_05580,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-0.483590019,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-0.232613713,-1.857971539,0.062788586,-0.529238257,-1.857971539,-0.672590336,-1.857971539,-1.857971539,-0.655894535,-1.041929836,-1.857971539,-0.085588126
FAGR_UCONN_05619,5.780825619,5.389055862,5.605574156,5.852487223,5.576634038,5.712374628,5.569649798,5.707796863,5.637472208,5.335558881,5.902090284,5.416767603,4.789557256,5.171248589,5.058596734,5.454777359,4.665251768,5.006593752,5.119293696,4.913315462,5.429442137,5.012229912,4.958597712,5.215583277
FAGR_UCONN_05652,1.526472366,0.480193629,1.251480661,0.459075412,1.744672056,0.86491293,0.909399077,1.135100425,1.618430905,0.167522835,1.559751745,1.653673346,2.447027196,1.268283617,2.326445279,1.034465433,1.964469903,2.276664423,2.602293676,1.69508987,1.950111332,2.595917711,1.636208977,2.429207883
