Gene_ID,H172Fg01,H172Fg07,H172Fg09,H172Fg14,H172Fg24,H172Fg25,H172Fg28,H172Fg29,H172Fg30,H172Fg32,H172Fg36,H172Fg37,H172Fg42,H172Fg43,H172Fg45,H172Fg46,H182Fg01,H182Fg07,H182Fg09,H182Fg14,H182Fg24,H182Fg25,H182Fg28,H182Fg29,H182Fg30,H182Fg32,H182Fg36,H182Fg37,H182Fg42,H182Fg43,H182Fg45,H182Fg46,S172Fg02,S172Fg03,S172Fg05,S172Fg06,S172Fg07,S172Fg10,S172Fg18,S172Fg20,S172Fg23,S172Fg25,S172Fg28,S172Fg29,S172Fg36,S172Fg39,S172Fg42,S172Fg44,S172Fg45,S182Fg02,S182Fg03,S182Fg05,S182Fg06,S182Fg07,S182Fg10,S182Fg18,S182Fg20,S182Fg23,S182Fg25,S182Fg28,S182Fg29,S182Fg36,S182Fg39,S182Fg42,S182Fg44,S182Fg45
FAGR_UCONN_05139,5.553407993,6.017542243,5.939946731,5.44358738,4.696290206,6.623371211,5.167138325,4.189793071,4.719463423,4.183170378,4.716031922,4.594266661,3.483943519,4.890738457,5.159858349,4.888205998,1.916130564,2.270052098,3.097471132,4.651564711,2.474894664,3.090289029,2.265515625,0.751176875,2.99699308,3.407629376,5.457107559,2.687698379,-2.323235347,1.870132864,1.998965029,2.573844374,4.524341053,5.131921076,4.870980382,4.17309269,2.175962747,4.073140372,3.584516743,4.635228212,4.92163439,3.61728946,4.873117861,3.309739285,4.074689683,3.224291902,4.770462126,4.050655712,4.612302699,4.269392672,3.672420026,5.188528262,3.217269095,3.674409799,3.179861904,3.913979586,3.913551004,4.071862765,1.687384574,3.153819483,4.612578359,3.987318469,5.093572218,2.95932749,3.5424328,4.24196613
FAGR_UCONN_05140,7.201883066,7.210610307,7.603433801,7.636844786,8.803230638,7.874455639,7.830958508,7.880785895,7.401901117,7.438607991,7.281101921,6.154902183,7.75783121,7.389668245,6.923159127,7.684659052,7.281945374,7.878162205,7.571578141,7.62825092,8.530415942,8.363807617,8.541336937,7.607423921,7.81083563,7.600583094,5.736056956,7.317108742,7.956286635,8.994872698,7.932079599,7.823548973,6.695712745,6.668851314,7.260166418,6.740140986,6.471519342,8.032995367,6.757965786,6.810756833,7.144136426,6.795358731,7.916872122,6.867802916,7.054957046,7.058772994,7.329466423,7.500343278,8.012860311,7.908679164,7.203084023,7.761096533,7.577646388,8.732776769,8.447271046,7.858907609,8.018787409,7.803929616,8.456127172,7.639082327,7.549465067,7.86978004,6.936506435,8.81767557,7.520218078,7.977561401
FAGR_UCONN_05188,1.654782239,1.866953931,1.926908469,0.735674064,2.9953055,2.492575963,1.772942983,2.284374167,1.763949198,3.904392995,2.809534475,2.342587742,4.727601426,3.791534128,2.842049478,1.737303278,3.559386206,4.194186799,3.214623718,4.992024108,4.277547513,3.764252373,3.086616869,4.526278826,2.950890527,4.017031729,1.01569412,3.387656472,3.173651527,5.346338492,4.063628891,1.621467612,1.770982012,1.479227371,0.838300492,0.628740786,0.355672813,2.468502675,1.853831074,1.742296255,1.666066766,0.838551383,2.433796895,1.900307754,2.177784089,1.6997393,1.756795073,1.069025665,0.629995152,2.916215877,3.079680105,3.175506183,3.511005744,4.057838154,3.789284315,2.870562721,2.820221239,2.52078299,3.100734304,2.849672748,2.33703197,4.158247974,1.695332698,3.921125939,2.932801572,2.599452667
FAGR_UCONN_05229,3.621937855,4.185520815,3.648918726,3.791392214,3.542144471,3.812557592,4.108419663,3.763187736,3.97931664,3.602514588,3.517299964,3.721658244,4.280213584,4.134989453,4.003782306,3.763501509,1.929866099,3.574104445,3.341828027,4.383835018,3.52880967,3.055511087,2.861181008,1.05569847,3.400118204,3.356167723,4.593762987,2.994384357,3.805960266,3.401541679,3.08076668,4.126161645,4.926114397,4.40665298,4.847297821,4.397046958,2.95571493,4.587955019,3.792740226,4.057544418,3.802504679,4.678904341,4.738995496,3.684833016,3.671477727,5.009443806,3.038291839,3.681976932,4.689684757,3.481325016,3.478920093,4.059193164,3.400579836,2.6823266,3.20318706,4.457594665,3.849579132,3.775317899,3.425524316,3.404876715,3.54474236,3.494626565,4.570963617,2.423980624,4.125284794,3.168472022
FAGR_UCONN_05244,3.259005484,4.843341533,4.661743604,5.055799699,2.833075647,4.320318947,4.292927439,4.658620774,4.318477317,4.404329946,4.194670753,4.859352246,6.122339804,4.920595317,4.605453216,4.828249325,2.728202288,4.524519736,4.135595659,2.906430638,4.721037254,3.398510063,4.440014583,2.812131094,4.177070368,3.457318415,5.294396092,4.013839599,5.638993993,4.086218606,3.757420445,4.412663556,5.402267918,4.095846715,4.557363471,5.067084492,4.213797941,5.312542951,5.296987516,4.253606693,4.273723018,4.210994023,4.807614729,5.198046787,4.708650197,6.159937344,5.213229376,5.238348583,6.875943195,3.378569196,4.069783721,3.920586602,3.580190438,3.171557057,4.169800087,4.013615733,4.43332629,3.321898268,3.631969372,4.269936384,3.457893653,4.859297387,4.414302462,4.003988759,4.611261005,3.652200617
FAGR_UCONN_05246,-2.323235347,-1.44220628,-0.809265556,-0.604404661,5.128114278,-1.36962703,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-1.141481695,-2.323235347,-2.323235347,-1.424055662,-1.593083719,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-1.929120414,-1.866742522,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-1.84049972,-2.323235347,-2.323235347,-0.961185018,-2.323235347,-2.323235347,-1.37455062,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-1.975077258,-2.323235347,-2.323235347,-1.869479917,-2.323235347,-1.461080653,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347
FAGR_UCONN_05304,6.326293114,6.531904059,6.533692352,6.528791725,5.916822148,6.31511907,6.382449441,6.173659145,6.555267229,6.288634502,6.253206074,6.219214034,5.599064352,5.995139265,6.531819086,6.004765688,5.913524543,5.923513965,6.002537442,-2.323235347,5.375645049,4.974470291,5.402253856,5.323816554,5.682507622,5.715849159,5.53206197,5.603417809,5.08062587,5.550091302,5.462774871,3.913093192,6.073657817,6.198296637,6.107804617,6.077234831,5.922829727,6.214521017,5.744009965,5.842789573,5.829983398,6.08464133,5.856092172,6.389166497,5.703127298,6.027611838,6.056907359,6.21622482,5.391622971,6.005740757,5.9008616,5.85414271,5.812561273,5.04915743,5.824273846,6.047954446,5.987239693,5.836764726,6.050082019,6.183924251,5.997469321,5.668768514,6.013582116,5.976311708,5.829415589,5.685978295
FAGR_UCONN_05406,6.107965245,7.077717027,6.767030456,6.66131962,6.189716296,6.021512536,6.891490745,6.509154003,6.686190509,6.503991233,6.60460918,6.522956762,6.122339804,6.975203663,6.875681479,6.010172514,5.510401466,6.202783479,5.724026937,6.504843603,5.592394075,5.29083031,5.988437247,6.113218611,6.32610635,6.239161943,7.635202874,5.903410058,6.178752183,5.542470456,5.571867823,6.191510087,6.519974972,6.227902808,6.257560746,6.375094556,6.453857445,6.337185277,6.387266673,5.933232916,6.076365679,6.455746791,6.382890056,6.556454581,5.90923955,6.187019574,6.168734197,6.062093081,6.422592423,6.047010469,6.164108747,6.041394141,6.025978419,5.58912189,5.779392232,5.89434549,6.104938354,6.00573062,6.220764437,6.069176929,5.931690665,5.819072404,5.782528858,5.284823106,6.188338934,5.783009456
FAGR_UCONN_05464,-0.265805734,2.941869128,1.536923767,3.226245957,1.214157722,2.476492723,1.870909003,3.047736167,1.270674479,2.135854026,2.7239915,3.371619903,2.5094817,3.88536192,3.240566802,1.244713709,-2.323235347,0.538975592,0.883902829,1.396387305,0.86403129,0.279850054,2.170256083,1.307010763,0.92190743,0.689661714,-2.323235347,1.875059689,2.205251143,2.215071678,0.735910562,2.012889988,1.628333858,1.312376293,1.821660791,2.926947628,2.95571493,1.519670086,3.72661621,-0.038910972,-1.37455062,2.21643508,-0.23406907,2.459295959,2.644891185,1.540864855,2.1503477,1.10924998,2.647234616,-0.047508875,1.654360815,-0.924006006,2.137508983,0.580590519,-0.813284222,1.362356055,-0.925157416,0.073121739,-0.00318678,1.515124137,0.166397086,1.481929357,-0.476697516,-0.413247408,0.988762915,0.019789568
FAGR_UCONN_05478,5.604268646,5.511272963,5.395962758,5.660251141,5.514569743,5.898649962,5.740380107,5.443583368,5.889792312,5.409938982,5.602334271,5.083208011,3.717073553,5.507308958,4.971646347,5.203473607,5.30702987,4.988408142,5.074807274,3.945190867,5.313698909,5.229749902,5.660651089,4.239549585,4.791461761,4.994702078,4.669498354,5.130191364,4.851801946,4.086218606,5.013927927,4.276512924,4.956290489,6.037061956,5.506568558,4.650083508,4.645838556,5.044113833,5.049010897,5.097481203,5.660102667,5.256118396,5.287697271,5.509106374,5.654408495,4.978776341,4.987835379,5.178166675,4.253096148,5.500798005,5.107732129,4.773968144,5.258579682,4.33290206,4.653186307,4.762646182,4.627030901,5.175247466,4.704705862,4.794450638,5.477574914,4.788165031,4.724452258,5.18180526,5.007870229,5.177052624
FAGR_UCONN_05487,6.983938313,8.468541528,7.640679007,7.56120744,7.409050538,6.88256558,6.819704847,7.038176688,6.416812607,6.647387984,6.87212898,8.101568971,6.724780654,6.942834257,7.933609727,7.773182767,5.060877744,6.008278182,6.027499819,5.610338479,5.857226714,6.241458998,5.79444553,6.104951239,7.314670607,7.306670108,7.340763071,6.793239413,6.67554861,6.48872236,5.928138177,6.16283051,7.479971837,7.141384071,7.055785417,6.919326469,6.65274186,6.672893524,7.363955897,6.300968613,6.248463393,7.124726161,6.93061851,5.961708004,6.229168704,7.407149254,6.007255886,6.373126695,6.884196786,6.276625425,6.914653197,6.558832544,5.231953786,5.380603923,5.750986238,6.513874804,6.115176985,6.101347754,6.172558234,5.874918821,5.430051987,5.651695111,6.480354219,6.410597468,5.719694848,5.485640021
FAGR_UCONN_05563,3.054743897,5.197551494,4.152902789,4.780944293,4.419684476,4.670619201,5.276646071,4.741122701,4.636324698,5.16057427,5.272127731,5.230898403,6.388744304,5.517113629,4.85328984,3.737659397,3.081951052,2.30831391,3.951442982,-2.323235347,3.381305769,1.603937678,3.187368123,3.08857566,3.808312759,2.394289345,-2.323235347,3.814880059,4.851801946,3.90790754,3.271991923,3.062033383,3.935565435,4.056786587,4.656082676,4.610874038,4.445930953,3.636757118,6.136638382,-2.323235347,-2.323235347,4.045071533,2.878603606,5.351578019,0.09054348,4.025885612,4.60753045,4.283802038,4.612302699,2.126908249,4.597239688,2.657185518,3.910782323,1.099821973,0.504261146,2.366767468,0.024077574,1.604256939,1.786059218,2.749538594,2.468294136,2.782998702,1.695332698,2.160577963,3.092249674,2.972940845
FAGR_UCONN_05573,4.194931905,2.683173748,1.756409608,2.59961407,2.804170866,2.524214345,2.970083831,3.463320149,3.069673918,2.54946117,2.830150538,3.190988305,3.717073553,4.233430846,3.413548027,2.328207683,1.816135995,0.202214383,1.908501365,-2.323235347,2.285034073,-0.723756359,-0.296406679,-0.013134806,1.404828417,1.142667665,-2.323235347,1.701312194,-2.323235347,0.520094031,0.899412979,-2.323235347,3.389781052,3.480459164,3.438325926,4.22595073,3.831547138,3.462899146,3.426876429,1.929720908,2.662888982,2.041929117,2.745014577,4.570091343,4.647728907,2.615336093,2.942089736,2.51512056,3.050721867,1.803364997,1.801056527,1.408170437,3.528615436,-1.123599484,-0.338898924,2.537181795,1.111461406,2.202482264,0.595290962,2.399164375,1.242164809,1.066948059,1.362601522,-0.170216584,2.84594198,2.298944693
FAGR_UCONN_05583,3.682362433,3.201277683,3.979628773,4.076238266,3.977115225,4.288430123,4.292927439,4.318201477,3.829342955,3.766178472,3.384214311,2.090875945,5.539444881,3.973458336,4.180559278,4.822114301,4.086451195,4.819863131,3.65240543,5.046136349,3.372651634,4.974470291,4.936192513,4.362547745,3.227169825,3.877994285,2.125822871,3.633246079,6.652008275,6.025035644,4.607786252,5.933043508,1.292162697,2.385133694,2.676606328,0.628740786,3.143707767,3.562060476,2.184562212,2.46248956,1.825863013,1.145244586,3.553935246,2.206707455,3.403165064,3.058217539,1.812272611,2.917495286,2.794628701,3.786660525,3.329786968,3.88374946,4.01440622,5.142075492,4.581569662,3.210014663,4.222206088,4.597093396,3.591612708,3.530882606,3.319854141,5.516766449,2.856129491,5.111676106,2.932801572,4.326338994
FAGR_UCONN_05743,1.331614288,5.566077711,4.735325656,5.574123726,4.400501161,4.579441202,4.824897999,6.443791067,4.073625992,4.872449326,5.681049372,5.781704916,5.903342218,5.870656641,5.190223832,5.629493211,1.575220856,3.179207241,4.550584857,-2.323235347,1.616593141,3.157426564,4.767444039,3.842079257,4.416395928,3.949187298,3.371736847,4.373818387,4.017239346,4.54864254,3.757420445,5.673213734,5.402267918,4.916103955,4.40347589,5.533372754,6.605531645,4.861503314,6.895979447,3.664493183,3.129134794,5.723284363,4.252615642,5.642637325,5.344698624,6.173542007,5.383149663,4.121200308,4.931871649,2.614178757,5.775584422,3.01930127,4.415543328,2.847252869,1.755104093,3.667058597,2.255524177,3.633928652,3.354945826,4.137532679,1.549429379,3.674442706,3.31946477,3.574217256,4.149666843,3.363637709
FAGR_UCONN_05766,3.728943617,3.409703671,2.402124274,3.013660513,3.707367112,3.087088759,3.615196329,3.010203925,3.661950705,3.393046025,3.88556457,3.53213143,4.545629895,3.38341943,3.575679553,2.984590446,2.507818907,0.255408794,1.958223737,-2.323235347,0.86403129,2.089775478,2.593874973,0.833541922,2.60886427,0.025626339,-2.323235347,2.414940698,-0.412567773,1.870132864,2.281901544,-2.323235347,0.85306975,2.652977979,4.314156635,2.989428922,2.485075256,2.796361554,4.281453267,2.46248956,2.662888982,2.887666264,2.344240031,3.471652146,4.622621347,2.903538555,3.341447058,2.928777983,1.835589102,1.120436745,2.741026541,2.273665531,2.700465363,-2.323235347,0.16733729,1.47851283,0.426139717,1.960720328,0.975822954,1.935433608,1.290273298,1.429468182,0.545737412,0.525890037,2.220787527,1.646251478
FAGR_UCONN_05821,-2.323235347,-1.145296672,-2.323235347,-1.384627347,-2.323235347,-1.623262989,-0.899708802,-1.278691238,-1.165857203,-1.387536797,-0.5056972,-2.323235347,2.5094817,-0.286023606,-1.358731225,-1.642195082,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-1.623899974,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-1.866742522,-2.323235347,-1.562547152,-0.412567773,-1.162735435,-1.90812619,-0.557817976,-2.323235347,-1.506088557,-1.190873933,-0.1959186,-2.323235347,-0.961185018,1.044338171,-1.99199951,-1.37455062,-1.709743062,-2.323235347,-2.323235347,0.582312626,-2.323235347,-1.327179053,-2.323235347,0.629995152,-2.323235347,-1.441136658,-1.975077258,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-1.739058696,-1.522641942,-1.895889369,-1.520600394,-1.463479919
FAGR_UCONN_05931,4.321915787,5.246309428,5.236836819,4.969870817,6.674014309,5.039691238,5.454658907,5.021349912,5.296267192,5.869771987,5.717470239,5.291979065,6.486698339,6.412552666,5.232176123,5.303746175,6.016079518,6.399482731,5.969578467,5.857333944,5.632818311,5.652594356,6.016095748,6.778335762,6.342938388,6.329989184,7.821039438,6.009742277,6.851202401,6.935325071,6.659093566,5.851524626,5.653154321,4.802633491,5.860141738,5.614906303,5.922829727,5.932630995,4.891953967,5.326108044,5.209410597,5.49504195,5.614147776,5.026209334,5.72098089,5.593951586,5.474108296,5.397053753,4.72687301,5.945391479,5.872104204,6.210301517,5.787181944,6.477044006,6.032302033,5.915109507,5.318552882,5.836764726,6.300129657,5.62939567,5.715286402,6.186164941,5.356243276,5.595541181,5.514398283,5.913427589
FAGR_UCONN_05976,1.205519482,2.664159665,2.183995232,2.048921197,1.123470202,0.763155091,2.363566199,0.924952666,1.538292008,2.40788622,1.712496895,3.190988305,2.860757251,3.248675752,1.778891592,1.005806578,0.950693113,0.538975592,2.567132739,-2.323235347,1.395208847,-0.723756359,2.920927508,-0.748122395,1.739129532,1.408237323,-2.323235347,1.431371673,4.476282201,0.749229335,1.221347215,2.976726313,2.501309692,2.055960579,2.763524766,4.199763776,5.026477793,1.519670086,4.161446736,1.178028576,-0.084311297,2.311829523,2.036435261,2.379913982,2.78726521,4.538147843,3.303231904,1.662548177,4.689684757,-0.919014004,3.00596116,1.316372542,2.04264555,1.18450036,-1.125619818,-0.240388241,0.74022621,1.305840215,0.225013398,1.841271349,-0.471540108,0.844593104,0.123260301,1.691952441,0.87637795,1.309757409
FAGR_UCONN_06165,4.71224703,6.08343217,5.319549882,6.123348877,1.72661131,3.99861915,4.865868558,3.463320149,4.985159898,2.305143489,3.895380171,4.956879125,3.673364302,3.100038649,6.632003213,5.245339962,0.584534891,3.871086914,3.644833631,-2.323235347,-0.967434526,-2.323235347,3.137871818,-0.013134806,2.695293408,3.38726446,5.572079894,2.943256139,3.624343576,1.12074118,2.778580943,2.789303307,6.073657817,4.930580792,4.156072424,3.907868855,4.03529564,0.376484667,4.845976887,3.516315002,4.527311603,5.022278713,4.712397832,2.606047601,4.111250704,4.716020558,3.818725095,3.880968606,1.151488851,3.251407709,3.079680105,2.471054318,2.090856836,1.835313346,-0.338898924,2.482583467,3.730312438,4.445473009,3.776987246,4.176618298,2.944784249,3.663127683,4.989712121,3.406273227,3.870448645,4.12568952
FAGR_UCONN_06242,1.269944068,-0.505585282,0.205945456,0.271726151,1.214157722,-1.15398547,1.554467242,2.220075129,0.878938902,0.562283603,0.776796363,2.090875945,-0.022208697,0.526569785,0.033669515,-2.323235347,-0.834295615,-1.804697569,-0.598215397,-2.323235347,-2.323235347,-1.312334311,-2.323235347,-2.323235347,-0.167648182,-2.323235347,-2.323235347,-1.067071704,-0.412567773,1.275860844,-1.323092035,0.212679939,-0.24737564,1.555933638,0.476030867,2.193962761,0.355672813,0.688843506,-0.285097908,0.927270054,0.754161096,0.205242019,-0.23406907,2.206707455,3.695756258,-2.323235347,1.369915243,-0.133459471,-2.323235347,-1.691976154,-1.14399078,-0.924006006,0.798997244,-2.323235347,-1.869479917,-2.323235347,-1.461080653,-0.380947055,-0.488425545,0.22220529,-2.059346638,-1.739058696,-0.633733885,-0.877621333,-0.084014525,-0.232746845
FAGR_UCONN_06252,9.923062414,9.502996325,9.423652747,9.890152582,8.906279626,8.986552903,9.991653454,9.831596982,10.26896797,10.47794759,10.0279233,9.06431287,9.446231462,10.2058155,9.893758289,9.182715389,9.868319977,8.836818907,9.498746239,8.51690409,9.45322704,8.972271867,8.949920634,8.514502552,8.699100648,9.008038529,9.499999054,8.79534888,8.75672071,8.926255609,8.949680933,8.098032201,8.450299433,9.309373881,9.452533321,9.730938246,8.261402016,9.774369375,9.324731976,9.475081778,9.309942947,9.300331378,9.306182981,10.56820233,9.64592084,9.657446529,9.588600844,10.29220623,10.06743652,8.710712367,8.609865277,8.736466241,9.294917961,7.81041428,8.971954849,8.716886279,8.678372937,8.935967823,8.677933917,9.396577538,9.494379706,9.414608898,8.965866161,8.710724795,9.329288795,9.536049782
FAGR_UCONN_06254,3.054743897,3.339529046,2.097343376,0.956004323,2.103980328,1.979391517,2.251630663,1.342368768,2.529348776,2.432468004,0.689229232,-2.323235347,1.739605919,2.183392276,0.672589167,-2.323235347,1.174876264,-0.566739585,-1.331757845,-2.323235347,0.332558598,-2.323235347,-2.323235347,-2.323235347,-1.365388379,1.093232972,-2.323235347,-1.562547152,-2.323235347,-2.323235347,-0.100617727,-2.323235347,1.900786116,1.123673802,0.900991494,1.834229348,-2.323235347,1.260947458,-0.285097908,1.110718025,0.585728451,-0.950353018,0.01840216,1.176832923,0.582312626,0.921045947,1.332456563,0.849136729,0.629995152,1.757300629,0.977191775,0.025568207,-1.059398587,-2.323235347,0.713657441,-0.240388241,0.591713536,-2.323235347,-0.488425545,-1.179537593,0.607209902,2.066835655,-0.335088879,-0.062507513,0.474664145,0.587083852
FAGR_UCONN_06284,-0.687112566,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-1.15398547,-1.539962858,-1.278691238,-2.323235347,-1.780820483,-1.733511728,-2.323235347,-2.323235347,0.176743784,-2.323235347,-1.181416225,-1.878181169,-2.323235347,-1.912452804,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-1.506088557,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-0.707477759,-0.807106993,-2.323235347,-2.323235347,-1.016702788,0.948394206,-2.323235347,-1.105350899,-1.193986176,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-1.557134187,-2.323235347,-2.323235347,-1.267478751,-2.323235347,-2.323235347,-2.323235347,-1.179537593,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347,-2.323235347
